stop_id,stop_name,latitude,longitude,platform_code,platform_name,municipality,wheelchair_accessible,parent_station,adress,description,zone,route_type
91916,Chestnut Hill Ave opp Ackers Ave,42.330054,-71.145914,,,Brookline,1,,,,LocalBus,3
953,Commonwealth Ave @ St Mary's St,42.350162,-71.10663,,,Boston,1,,,,LocalBus,3
5202,Old Colony Ave @ Gavin Way,42.326951,-71.052634,,,Boston,1,,,,LocalBus,3
5260,Park St @ Gilmore Terr,42.282011,-71.150507,,,Boston,1,,,,LocalBus,3
31918,Ipswich St @ Boylston St,42.347033,-71.089273,,,Boston,1,,,,LocalBus,3
1228,Tremont St @ Hammond St,42.337226,-71.084022,,,Boston,1,,,,LocalBus,3
3065,Gibson St @ Dorchester Ave,42.297202,-71.060828,,,Boston,1,,,,LocalBus,3
6133,Essex St @ Cherry St,42.475653,-70.923803,,,Swampscott,1,,,,LocalBus,3
2326,East Service Rd @ Park Ave Shelter,42.410361,-71.18126,,,Belmont,1,,,,LocalBus,3
6109,Lafayette St @ Holly St,42.511221,-70.891934,,,Salem,1,,,,LocalBus,3
4039,Pond St @ Rocsam Park Rd,42.193948,-71.028437,,,Braintree,1,,,,LocalBus,3
834,Lasell St @ Temple St,42.286439,-71.170052,,,Boston,1,,,,LocalBus,3
6632,Wharf St @ Willow Rd,42.422361,-70.916481,,,Nahant,1,,,,LocalBus,3
3627,Washington St @ Hersey Pl,42.246604,-70.976736,,,Quincy,1,,,,LocalBus,3
1570,Blue Hill Ave @ Woodcliff St,42.316121,-71.078104,,,Boston,1,,,,LocalBus,3
1071,Western Ave opp Riverdale St,42.363253,-71.132079,,,Boston,1,,,,LocalBus,3
1649,Granite St @ Wood Rd,42.225872,-71.032036,,,Braintree,1,,,,LocalBus,3
2336,Brighton St @ Eliot Rd,42.398186,-71.161156,,,Belmont,1,,,,LocalBus,3
3378,Granite Ave @ Gallivan Blvd,42.282449,-71.055791,,,Boston,1,,,,LocalBus,3
77377,High St @ Parmenter Rd,42.366139,-71.229914,,,Waltham,1,,,,LocalBus,3
3473,Adams St opp Canton Ave,42.26877,-71.067254,,,Milton,1,,,,LocalBus,3
7163,Bridge St @ Osgood St,42.532317,-70.888384,,,Salem,1,,,,LocalBus,3
118,Causeway St @ Medford St,42.366283,-71.059491,,,Boston,1,,,,LocalBus,3
6957,Main St @ Ridgefield Rd,42.441766,-71.135678,,,Winchester,1,,,,LocalBus,3
2264,260 Massachusetts Ave,42.407678,-71.144812,,,Arlington,1,,,,LocalBus,3
2162,Concord Ave @ Craigie St,42.379428,-71.125867,,,Cambridge,1,,,,LocalBus,3
1109,N Beacon St @ Saunders St,42.354115,-71.14151,,,Boston,1,,,,LocalBus,3
3376,Gallivan Blvd opp Huron Circle,42.280916,-71.062304,,,Boston,1,,,,LocalBus,3
8548,Wiswall Rd @ O Roadway,42.294517,-71.189055,,,Newton,1,,,,LocalBus,3
4513,American Legion Hwy @ Hutchinson St,42.418878,-71.001931,,,Revere,1,,,,LocalBus,3
41692,82 Cambridge St,42.493735,-71.194221,,,Burlington,1,,,,LocalBus,3
5325,Salem St @ Grant Ave,42.422453,-71.092252,,,Medford,1,,,,LocalBus,3
78632,opp 135 Beaver St,42.383073,-71.208507,,,Waltham,1,,,,LocalBus,3
18636,Massachusetts Ave opp Grant St,42.446782,-71.226073,,,Lexington,0,,,,LocalBus,3
3685,Broad St @ Commercial St,42.215839,-70.925499,,,Weymouth,1,,,,LocalBus,3
89617,238 Washington St opp May St,42.158933,-71.218377,,,Walpole,1,,,,LocalBus,3
5360,Ferry St @ Harvard St,42.420885,-71.056916,,,Malden,1,,,,LocalBus,3
4764,Paradise Rd opp Franklin Ave,42.476029,-70.913301,,,Swampscott,0,,,,LocalBus,3
422,Talbot Ave @ Bernard St,42.292446,-71.079788,,,Boston,1,,,,LocalBus,3
5428,Lyme St @ Cross St,42.42755,-71.054703,,,Malden,1,,,,LocalBus,3
1077,495 Western Ave,42.361858,-71.144012,,,Boston,1,,,,LocalBus,3
3371,Gallivan Blvd @ Frederika St,42.28219,-71.058367,,,Boston,1,,,,LocalBus,3
5806,Revere Beach Pkwy @ Green St,42.403873,-71.002152,,,Revere,1,,,,LocalBus,3
121009,Blue Hill Ave from Curry Coll to Canton Ave (FLAG),42.226417,-71.116431,,,Milton,1,,,,LocalBus,3
4940,Washington St opp Granite St,42.518319,-70.94282,,,Peabody,1,,,,LocalBus,3
7314,Chestnut St opp Chestnut Ave,42.472103,-70.939833,,,Lynn,1,,,,LocalBus,3
5532,Eastern Ave @ Lynn St,42.431512,-71.026548,,,Malden,1,,,,LocalBus,3
5725,Broadway @ Crescent Ave,42.395377,-71.029581,,,Chelsea,1,,,,LocalBus,3
17419,Salem St @ Cutler Hwy,42.437464,-71.01978,,,Revere,1,,,,LocalBus,3
22173,Amesbury St @ Vassar St,42.353995,-71.104785,,,Cambridge,1,,,,LocalBus,3
4258,Union St @ Howard St,42.161855,-71.040036,,,Randolph,1,,,,LocalBus,3
6863,Broadway @ Warwick St,42.489647,-70.958567,,,Lynn,1,,,,LocalBus,3
2757,Cambridge St @ Brighton St,42.38258,-71.078386,,,Boston,1,,,,LocalBus,3
4720,McClellan Highway opp Tomasello Way,42.394796,-71.010742,,,Boston,1,,,,LocalBus,3
19073,Franklin St @ Vinton St,42.468702,-71.071718,,,Melrose,1,,,,LocalBus,3
8176,Watertown St @ Fifth Ave,42.362933,-71.191427,,,Watertown,1,,,,LocalBus,3
2076,Harvard,42.374217,-71.11897,,Lower Busway,Cambridge,1,place-harsq,"1400 Massachusetts Ave, Cambridge, MA",Harvard - Lower Busway,LocalBus,3
15492,Broadway @ Maple Ave,42.410221,-71.052656,,,Everett,1,,,,LocalBus,3
529,Morton St opp Evans St,42.280779,-71.084621,,,Boston,1,,,,LocalBus,3
7111,Cabot St opp Lexington Dr,42.56908,-70.890188,,,Beverly,1,,,,LocalBus,3
38497,233 Middle St,42.218022,-70.992352,,,Braintree,1,,,,LocalBus,3
12888,Mystic Ave @ Main St,42.414759,-71.110199,,,Medford,1,,,,LocalBus,3
8812,Hilltop St opp Crockett Ave,42.27932,-71.051266,,,Boston,1,,,,LocalBus,3
5682,Everett Ave @ Arlington St,42.393412,-71.038999,,,Chelsea,1,,,,LocalBus,3
11384,Dartmouth St @ Back Bay Sta,42.347346,-71.075956,,,Boston,1,,,,ExpressBus-Downtown,3
1546,Boylston St @ Warren St,42.328644,-71.133177,,,Brookline,1,,,,LocalBus,3
9135,Elm St opp West St,42.503859,-71.161553,,,Woburn,1,,,,LocalBus,3
2185,Concord Ave @ Smith Pl,42.39013,-71.150509,,,Cambridge,1,,,,LocalBus,3
5268,Fellsway @ Malden St,42.419381,-71.086421,,,Malden,0,,,,LocalBus,3
2920,Columbia Rd @ Seaver St,42.30431,-71.082426,,,Boston,1,,,,LocalBus,3
180,Bay St @ Auckland St,42.311134,-71.056723,,,Boston,1,,,,LocalBus,3
111881,Nantasket Ave from A St to Y St (FLAG),42.29848,-70.881953,,,Hull,1,,,,LocalBus,3
3359,Adams St @ Church St,42.25795,-71.039279,,,Milton,1,,,,LocalBus,3
7328,Lynnfield St opp Trevett Ave,42.494559,-70.970895,,,Lynn,1,,,,LocalBus,3
3703,North St opp Pearl St,42.237776,-70.9445,,,Weymouth,0,,,,LocalBus,3
853,Vermont St @ Baker St,42.284549,-71.16977,,,Boston,1,,,,LocalBus,3
15880,Orient Heights,42.386736,-71.004595,,Saratoga St Busway,Boston,1,place-orhte,"1000 Bennington St, East Boston, MA 02128",Orient Heights - Saratoga St Busway,LocalBus,3
109821,Veterans Rd @ Washington Ave,42.372701,-70.971585,,,Winthrop,1,,,,LocalBus,3
4936,Washington St @ Main St,42.523901,-70.923395,,,Peabody,1,,,,LocalBus,3
109818,Washington Ave opp Lewis Ave,42.372021,-70.976842,,,Winthrop,1,,,,LocalBus,3
638,Washington St @ Granfield Ave,42.290089,-71.124166,,,Boston,1,,,,LocalBus,3
836,Lasell St opp Atlantis St,42.288124,-71.167836,,,Boston,1,,,,LocalBus,3
6641,Nahant Rd @ Pond St,42.42671,-70.923556,,,Nahant,1,,,,LocalBus,3
4837,Elm St @ Harris St,42.505731,-70.85282,,,Marblehead,1,,,,LocalBus,3
3218,Holmes St opp Moscow St,42.274248,-71.027883,,,Quincy,1,,,,LocalBus,3
4177,N Main St opp Francis Dr,42.18317,-71.053734,,,Randolph,1,,,,LocalBus,3
8604,Marrett Rd @ Downing Rd,42.434782,-71.23984,,,Lexington,1,,,,LocalBus,3
4202,Reedsdale Rd @ Walnut St,42.255929,-71.078755,,,Milton,1,,,,LocalBus,3
6692,Myrtle St @ Woodbine St,42.466347,-70.97619,,,Lynn,1,,,,LocalBus,3
16391,Fairmount Ave opp Pierce St,42.254737,-71.12019,,,Boston,1,,,,LocalBus,3
4590,2 Centennial Dr,42.521301,-70.970871,,,Peabody,2,,,,LocalBus,3
1814,Brookline St @ Pacific St,42.361158,-71.103988,,,Cambridge,0,,,,LocalBus,3
7753,High St @ Pamenter Rd,42.366136,-71.229636,,,Waltham,1,,,,LocalBus,3
1313,Harvard St @ Washington St,42.33327,-71.118824,,,Brookline,1,,,,LocalBus,3
373,Talbot Ave @ Spencer St,42.291229,-71.075287,,,Boston,1,,,,LocalBus,3
2327,East Service Rd @ Lamoine St,42.410136,-71.179189,,,Belmont,1,,,,LocalBus,3
5647,Everett Ave @ Vale St,42.397482,-71.040291,,,Chelsea,1,,,,LocalBus,3
5862,Opp 345 Maverick St,42.366524,-71.030532,,,Boston,1,,,,LocalBus,3
45830,Cooledge St @ Raymond Rd,42.415976,-71.015192,,,Revere,1,,,,LocalBus,3
77053,Lexington St @ Sycamore St,42.385847,-71.190568,,,Belmont,1,,,,LocalBus,3
1319,Tremont St opp Wigglesworth St,42.333785,-71.103909,,,Boston,1,,,,LocalBus,3
1565,Franklin Park Loop @ Zoo entrance,42.302273,-71.086506,,,Boston,1,,,,LocalBus,3
9318,Corporation Way after bridge,42.404578,-71.075484,,,Medford,1,,,,LocalBus,3
4086,Granite St opp Peterson Rd,42.211463,-71.019635,,,Braintree,1,,,,LocalBus,3
5537,Park Ave @ Busway Entrance,42.410583,-71.014567,,,Revere,1,,,,LocalBus,3
5586,Broadway @ Park Ave,42.410663,-71.012304,,,Revere,1,,,,LocalBus,3
1498,Dudley St @ Dennis St,42.323643,-71.073931,,,Boston,1,,,,LocalBus,3
4185,N Main St opp Roel St,42.170673,-71.046564,,,Randolph,1,,,,LocalBus,3
7469,Winter St opp Kenwood Ave,42.459427,-71.00303,,,Saugus,1,,,,LocalBus,3
5336,Pleasant St @ Talbot St,42.426457,-71.081591,,,Malden,1,,,,LocalBus,3
7182,Cabot St @ Russell St,42.564608,-70.885186,,,Beverly,1,,,,LocalBus,3
4162,Randolph Ave opp Eager Rd,42.228563,-71.071136,,,Milton,1,,,,LocalBus,3
4527,Western Ave @ Market Square,42.462955,-70.964985,,,Lynn,1,,,,LocalBus,3
7718,Bacon St @ Athletic Field Rd,42.381388,-71.242085,,,Waltham,1,,,,LocalBus,3
1682,Cambridge Rd @ Litchfield Dr,42.466164,-71.176458,,,Woburn,1,,,,LocalBus,3
4710,N Shore Rd @ Tobin Ave,42.437627,-70.970489,,,Revere,1,,,,LocalBus,3
6206,Main St @ Pierce Memorial Dr,42.464681,-71.022868,,,Saugus,0,,,,LocalBus,3
9238,Main St @ Flint St,42.475413,-71.061634,,,Wakefield,1,,,,LocalBus,3
3031,Hancock St @ Saint Anns Rd,42.261229,-71.011256,,,Quincy,1,,,,LocalBus,3
1277,684 Washington St,42.338723,-71.134258,,,Brookline,1,,,,LocalBus,3
91,Massachusetts Ave @ Clearway St,42.345331,-71.086739,,,Boston,1,,,,ExpressBus-Downtown,3
2196,Concord Ave opp Cottage St,42.394481,-71.170464,,,Belmont,1,,,,LocalBus,3
1521,Brookline Ave @ Longwood Ave,42.33851,-71.107918,,,Boston,1,,,,LocalBus,3
775,Spring St @ Gould St,42.272927,-71.170858,,,Boston,1,,,,LocalBus,3
31111,Mt Vernon St opp Paul A. Dever School,42.317984,-71.042713,,,Boston,1,,,,LocalBus,3
2052,Mt Auburn St @ Walnut St,42.368947,-71.17398,,,Watertown,0,,,,LocalBus,3
2343,Brighton St @ Flanders Rd,42.395629,-71.158655,,,Belmont,1,,,,LocalBus,3
4457,Essex St @ Flint St,42.519091,-70.904073,,,Salem,0,,,,LocalBus,3
39687,Middle St @ Whitter Rd,42.218129,-70.992967,,,Braintree,0,,,,LocalBus,3
1672,Cambridge St @ Foxcroft Rd,42.449065,-71.155274,,,Winchester,0,,,,LocalBus,3
4453,North St opp Lynde St,42.521623,-70.898764,,,Salem,1,,,,LocalBus,3
7422,Salem St @ Marshall St N,42.440475,-71.015427,,,Revere,1,,,,LocalBus,3
8261,Cambridge St @ Oneida Rd,42.447353,-71.154305,,,Winchester,1,,,,LocalBus,3
5692,Chelsea St @ Edmester Ct,42.405279,-71.051946,,,Everett,1,,,,LocalBus,3
7109,Cabot St @ New Balch St,42.570874,-70.892323,,,Beverly,1,,,,LocalBus,3
49164,400 Riverside Ave opp Linden St,42.411069,-71.090875,,,Medford,1,,,,LocalBus,3
85371,Wheeler Rd @ Meadowbrook Rd,42.309358,-71.191512,,,Newton,1,,,,LocalBus,3
7752,High St @ Hamblin Rd,42.364111,-71.226437,,,Waltham,1,,,,LocalBus,3
4244,S Main St opp Fitch Terr,42.153266,-71.044939,,,Randolph,1,,,,LocalBus,3
2181,Concord Ave @ New St,42.387214,-71.141497,,,Cambridge,1,,,,LocalBus,3
17000,325 Boylston St,42.319383,-71.181524,,,Newton,1,,,,LocalBus,3
2297,Massachusetts Ave @ Haskell St,42.394341,-71.127033,,,Cambridge,1,,,,LocalBus,3
977,Washington St @ Oak Square Ave,42.349897,-71.164524,,,Boston,0,,,,LocalBus,3
6674,Market St @ Liberty St,42.463479,-70.949829,,,Lynn,1,,,,LocalBus,3
8162,Walnut St @ Prospect Ave,42.341276,-71.206639,,,Newton,1,,,,LocalBus,3
7200,Broadway opp Commonwealth Rd,42.492939,-70.958369,,,Lynn,1,,,,LocalBus,3
161,W Broadway @ D St,42.338923,-71.050952,,,Boston,1,,,,LocalBus,3
12465,Wadsworth Rd @ Appleton St,42.417136,-71.199535,,,Arlington,1,,,,LocalBus,3
3817,Federal St @ Summer St,42.206968,-70.96496,,,Weymouth,1,,,,LocalBus,3
10013,Albany St @ E Dedham St,42.337556,-71.067875,,,Boston,1,,,,LocalBus,3
3527,Washington St @ Broadway,42.247385,-70.980128,,,Quincy,1,,,,LocalBus,3
39696,Commercial St opp Shaw St,42.220707,-70.969954,,,Braintree,1,,,,LocalBus,3
56459,Cummins Hwy @ Alabama St,42.271802,-71.106331,,,Boston,1,,,,LocalBus,3
7862,Dale St @ Lexington St,42.383172,-71.237099,,,Waltham,0,,,,LocalBus,3
74,Massachusetts Ave @ Albany St,42.360708,-71.096014,,,Cambridge,1,,,,LocalBus,3
3666,North St @ Saning Rd,42.234809,-70.944434,,,Weymouth,1,,,,LocalBus,3
1937,South St @ Child St,42.306545,-71.115144,,,Boston,1,,,,LocalBus,3
8314,Fellsway W @ Fulton St,42.425934,-71.101017,,,Medford,1,,,,LocalBus,3
109841,Shirley St opp Moore St,42.370713,-70.970441,,,Winthrop,1,,,,LocalBus,3
4058,North St @ N Main St,42.163067,-71.041089,,,Randolph,1,,,,LocalBus,3
5542,Park Ave @ Irving St,42.413015,-71.023373,,,Revere,1,,,,LocalBus,3
4000,Opp 549 S Franklin St,42.137807,-71.006292,,,Holbrook,1,,,,LocalBus,3
5901,Lexington St @ Marion St,42.377947,-71.037013,,,Boston,1,,,,LocalBus,3
7953,Summer St opp Washington St,42.424096,-71.168968,,,Arlington,1,,,,LocalBus,3
25988,Main St @ Collincote St,42.491495,-71.100177,,,Stoneham,1,,,,LocalBus,3
7217,Eastern Ave @ Glenwood St,42.482498,-70.938221,,,Lynn,1,,,,LocalBus,3
902,Galen St @ Boyd St,42.360008,-71.185448,,,Watertown,1,,,,LocalBus,3
9086,Waverly Ave @ First St,42.458088,-71.046817,,,Melrose,1,,,,LocalBus,3
82031,Needham St @ Jaconett Rd,42.312024,-71.213104,,,Newton,1,,,,LocalBus,3
18247,31 Burlington Mall Rd,42.487477,-71.202686,,,Burlington,1,,,,LocalBus,3
52,Dorchester St @ Dorchester Ave,42.330056,-71.056389,,,Boston,1,,,,LocalBus,3
21148,Malcolm X Blvd @ Tremont St,42.331345,-71.093318,,,Boston,1,,,,LocalBus,3
23,E Broadway @ I St,42.335495,-71.04012,,,Boston,1,,,,LocalBus,3
4704,Lynnway @ Commercial St,42.455605,-70.958037,,,Lynn,1,,,,LocalBus,3
36479,Hyde Park Ave @ Southbourne Rd,42.289719,-71.118046,,,Boston,1,,,,LocalBus,3
3553,Lincoln St @ Fottler Rd,42.249145,-70.912133,,,Hingham,1,,,,LocalBus,3
4474,Western Ave opp Victory Rd,42.48655,-70.939816,,,Lynn,1,,,,LocalBus,3
2895,Opp 326 Mystic Ave,42.403881,-71.100091,,,Medford,1,,,,LocalBus,3
8553,Sawmill Brook Pkwy @ Keller Path,42.29108,-71.185716,,,Newton,1,,,,LocalBus,3
39682,Elm St @ Drinkwater Ave,42.226231,-70.992946,,,Braintree,1,,,,LocalBus,3
2678,Highland Ave @ Conwell St,42.391397,-71.11074,,,Somerville,1,,,,LocalBus,3
138,Mt Vernon St @ Bay Side Expo Center,42.319967,-71.048782,,,Boston,1,,,,LocalBus,3
578,River St @ Newcroft Circle,42.271152,-71.084455,,,Boston,1,,,,LocalBus,3
5515,Broadway @ Gledhill St,42.416817,-71.046701,,,Everett,1,,,,LocalBus,3
5527,Eastern Ave @ Broadway,42.430214,-71.040002,,,Malden,1,,,,LocalBus,3
111806,Washington St - Canton Ctr Sta to Church St (FLAG),42.154326,-71.145862,,,Canton,1,,,,LocalBus,3
7981,Symmes Circle @ Symmes Rd,42.423682,-71.162062,,,Arlington,1,,,,LocalBus,3
9035,Highland Ave @ Medford St,42.417777,-71.07994,,,Malden,0,,,,LocalBus,3
2292,Massachusetts Ave opp Daniels St,42.424217,-71.179491,,,Arlington,1,,,,LocalBus,3
2433,Park St @ Beacon St,42.38036,-71.108538,,,Somerville,1,,,,LocalBus,3
17316,Chestnut St opp Peach St,42.475017,-70.945,,,Lynn,1,,,,LocalBus,3
9171,Riverside Ave @ Pleasant St,42.415712,-71.102573,,,Medford,0,,,,LocalBus,3
886,L St @ Broadway,42.336037,-71.03534,,,Boston,1,,,,LocalBus,3
1928,Ipswich St @ Boylston St,42.345375,-71.095339,,,Boston,1,,,,LocalBus,3
2461,Rindge Ave @ Massachusetts Ave,42.392609,-71.125474,,,Cambridge,1,,,,LocalBus,3
7907,Bedford St @ Reed St,42.458073,-71.237239,,,Lexington,1,,,,LocalBus,3
460,Washington St @ Park St,42.295592,-71.07205,,,Boston,1,,,,LocalBus,3
36844,High St @ Commercial St,42.215201,-70.921603,,,Weymouth,1,,,,LocalBus,3
12644,Broadway @ Franklin St,42.413862,-71.149008,,,Arlington,1,,,,LocalBus,3
2789,West St @ Deforest St,42.265549,-71.128704,,,Boston,1,,,,LocalBus,3
12866,Bunker Hill St @ Baldwin St,42.382514,-71.069736,,,Boston,1,,,,LocalBus,3
6478,Hyde Park Ave @ Cummins Hwy,42.279969,-71.118822,,,Boston,1,,,,LocalBus,3
2932,Columbia Rd @ Glendale St,42.312835,-71.068184,,,Boston,1,,,,LocalBus,3
7618,River St @ Pine St,42.355002,-71.235196,,,Newton,1,,,,LocalBus,3
5249,Centre St @ Weld St,42.293913,-71.136665,,,Boston,1,,,,LocalBus,3
4057,North St @ Short St,42.164018,-71.040267,,,Randolph,1,,,,LocalBus,3
4832,Franklin St opp Fire House,42.50773,-70.845389,,,Marblehead,1,,,,LocalBus,3
4926,Washington St @ Bresnahan St,42.520251,-70.930424,,,Peabody,0,,,,LocalBus,3
3198,Newport Ave @ Furnace Brook Pwky,42.257347,-71.011445,,,Quincy,1,,,,LocalBus,3
7300,Chestnut St @ Western Ave,42.47718,-70.949077,,,Lynn,1,,,,LocalBus,3
6158,Loring Ave @ Maple Ave,42.487158,-70.899901,,,Salem,1,,,,LocalBus,3
1148,Malcolm X Blvd @ Shawmut Ave,42.329687,-71.08613,,,Boston,1,,,,LocalBus,3
65741,100 S Huntington Ave,42.329401,-71.11093,,,Boston,1,,,,LocalBus,3
5924,Upham St @ Hillcrest Ave,42.458731,-71.050518,,,Melrose,1,,,,LocalBus,3
4761,Jack Satter House @ Revere Beach Blvd,42.423921,-70.984702,,,Revere,1,,,,LocalBus,3
4802,Pleasant St @ Rockaway St,42.504141,-70.853096,,,Marblehead,0,,,,LocalBus,3
3177,Harvard St @ Hamilton Ave,42.266381,-71.035442,,,Quincy,1,,,,LocalBus,3
964,Brighton Ave opp Quint Ave,42.353344,-71.133875,,,Boston,1,,,,LocalBus,3
2374,Boston Ave @ North St,42.414198,-71.125938,,,Medford,1,,,,LocalBus,3
8808,Neponset Ave opp King St,42.294436,-71.052297,,,Boston,1,,,,LocalBus,3
2846,Bunker Hill St @ Auburn St,42.381948,-71.068789,,,Boston,1,,,,LocalBus,3
13835,Middle St @ Mediterranean Dr,42.189722,-70.952463,,,Weymouth,0,,,,LocalBus,3
9228,Main St @ Upham St,42.455934,-71.06473,,,Melrose,1,,,,LocalBus,3
1301,7 Winship St,42.348814,-71.150755,,,Boston,1,,,,LocalBus,3
1056,River St @ Fairmont St,42.362565,-71.112387,,,Cambridge,1,,,,LocalBus,3
1266,Columbus Ave opp Bray St,42.317478,-71.098353,,,Boston,1,,,,LocalBus,3
4907,Humphrey St @ Millett Rd,42.467937,-70.903688,,,Swampscott,1,,,,LocalBus,3
4346,Brook Rd @ Standish Rd,42.260079,-71.085422,,,Milton,0,,,,LocalBus,3
6418,Truman Hwy @ Williams Ave,42.251576,-71.119533,,,Boston,1,,,,LocalBus,3
29008,Sullivan Square,42.384167,-71.076315,,Lower Berth 8,Boston,1,place-sull,"Maffa Way and Cambridge St, Charlestown, MA 02129",Sullivan Square - Lower Berth 8,LocalBus,3
3790,Quincy Ave opp Charlesmount Ave,42.240848,-70.989118,,,Quincy,0,,,,LocalBus,3
21773,Vassar St @ Massachusetts Ave,42.360559,-71.093953,,,Cambridge,1,,,,LocalBus,3
2668,Highland Ave @ Lowell St,42.39018,-71.107805,,,Somerville,1,,,,LocalBus,3
812,Spring St @ Temple St,42.278223,-71.160401,,,Boston,1,,,,LocalBus,3
76495,515 Hyde Park Ave,42.282674,-71.119055,,,Boston,1,,,,LocalBus,3
15053,45 Spruce St,42.393645,-71.042218,,,Chelsea,1,,,,LocalBus,3
1473,Bowdoin St @ Quincy St,42.308395,-71.064656,,,Boston,1,,,,LocalBus,3
10033,E 1st St @ O St,42.338176,-71.029444,,,Boston,1,,,,LocalBus,3
2818,Opp 1344 Hyde Park Ave - Blake Estates,42.252059,-71.125337,,,Boston,1,,,,LocalBus,3
6321,238 High St opp Essex St,42.420742,-71.119922,,,Medford,1,,,,LocalBus,3
5583,Park Ave @ S Cambridge St,42.411643,-71.018718,,,Revere,1,,,,LocalBus,3
10769,Centre St @ Grove St,42.268891,-71.161806,,,Boston,1,,,,LocalBus,3
3621,Bridge St opp Sherwood Rd,42.242644,-70.957268,,,Weymouth,1,,,,LocalBus,3
5589,Washington Ave @ Prospect Ave,42.411201,-71.0314,,,Chelsea,1,,,,LocalBus,3
3113,Wilson Ave @ Bowdoin Ave,42.266638,-71.03309,,,Quincy,1,,,,LocalBus,3
3534,Bridge St @ Sherwood Rd,42.242532,-70.957288,,,Weymouth,1,,,,LocalBus,3
6131,262 Essex St,42.479565,-70.91647,,,Swampscott,1,,,,LocalBus,3
9073,Franklin St @ Warren St,42.469465,-71.073595,,,Melrose,0,,,,LocalBus,3
1227,Tremont St @ Melnea Cass Blvd,42.335698,-71.086826,,,Boston,1,,,,LocalBus,3
4348,250 Brook Rd,42.261461,-71.087765,,,Milton,1,,,,LocalBus,3
1345,Humboldt Ave @ Munroe St,42.31808,-71.086321,,,Boston,1,,,,LocalBus,3
65,State St @ Washington Mall - State St Sta,42.358863,-71.057481,,,Boston,1,,,,ExpressBus-Downtown,3
6849,Eastern Ave @ Glenwood St,42.482807,-70.938501,,,Lynn,0,,,,LocalBus,3
15054,100 Everett Ave,42.394289,-71.039363,,,Chelsea,1,,,,LocalBus,3
65544,Washington St @ Commonwealth Ave,42.341284,-71.238435,,,Newton,1,,,,LocalBus,3
353,Dorchester Ave @ Romsey St,42.316216,-71.056606,,,Boston,1,,,,LocalBus,3
29002,Sullivan Square,42.384386,-71.076502,,Upper Berth 2,Boston,1,place-sull,"Maffa Way and Cambridge St, Charlestown, MA 02129",Sullivan Square - Upper Berth 2,LocalBus,3
8430,Massachusetts Ave opp Sylvia St,42.425528,-71.193137,,,Lexington,1,,,,LocalBus,3
8513,Centre St @ George St,42.348321,-71.187914,,,Newton,1,,,,LocalBus,3
6100,Leavitt St @ Congress St,42.514961,-70.889316,,,Salem,0,,,,LocalBus,3
23532,Pleasant St @ Spring Valley Rd,42.411154,-71.158106,,,Arlington,0,,,,LocalBus,3
3682,Broad St @ Shawmut St,42.216081,-70.926845,,,Weymouth,0,,,,LocalBus,3
4557,Essex St @ Flint St,42.519231,-70.903797,,,Salem,0,,,,LocalBus,3
2381,College Ave @ Powder House Sq,42.401653,-71.116923,,,Somerville,0,,,,LocalBus,3
3150,Dorchester St opp Pratt Rd,42.299195,-71.015403,,,Quincy,1,,,,LocalBus,3
6399,Milton Ave @ Highland St,42.252568,-71.113466,,,Boston,0,,,,LocalBus,3
7627,Washington St opp Eddy St,42.35026,-71.2158,,,Newton,1,,,,LocalBus,3
8451,Bedford St opp Hartwell Ave,42.476346,-71.251498,,,Lexington,1,,,,LocalBus,3
111815,Washington St from High St to Cobbs Corner (FLAG),42.14423,-71.149281,,,Canton,1,,,,LocalBus,3
2121,Belmont St @ Marlboro St,42.375968,-71.157563,,,Belmont,1,,,,LocalBus,3
3392,Adams St @ Foster Ln,42.257513,-71.037727,,,Milton,1,,,,LocalBus,3
23151,Massachusetts Ave @ Porter Red Line Sta,42.388034,-71.119253,,,Cambridge,1,,,,LocalBus,3
5504,Alford St @ Main St,42.38602,-71.072459,,,Boston,1,,,,LocalBus,3
2469,Appleton St opp Ely Rd,42.419965,-71.188934,,,Arlington,1,,,,LocalBus,3
9780,Washington St @ Oak Sq,42.350544,-71.166438,,,Boston,1,,,,LocalBus,3
1788,Washington St @ E Newton St,42.338763,-71.073677,,,Boston,1,,,,LocalBus,3
2669,235 Highland Ave,42.390841,-71.109274,,,Somerville,1,,,,LocalBus,3
4822,Humphrey St @ Puritan Rd,42.470334,-70.894907,,,Swampscott,1,,,,LocalBus,3
4190,N Main St @ DiAuto Dr,42.164677,-71.042818,,,Randolph,1,,,,LocalBus,3
3292,Palmer St @ Sea St,42.260737,-70.978651,,,Quincy,1,,,,LocalBus,3
4823,Humphrey St opp Orchard Rd,42.472694,-70.894577,,,Swampscott,1,,,,LocalBus,3
4336,80 Edge Hill Rd,42.253064,-71.052481,,,Milton,0,,,,LocalBus,3
47879,Springs Rd opp Bldg 23,42.502365,-71.272484,,,Bedford,0,,,,LocalBus,3
5755,Broadway @ Webster Ave,42.399557,-71.022394,,,Chelsea,1,,,,LocalBus,3
18931,Totten Pond Rd opp Winter St,42.397409,-71.25261,,,Waltham,1,,,,LocalBus,3
5297,Main St @ Marion St,42.403599,-71.107303,,,Medford,1,,,,LocalBus,3
